OrderID,CustomerID,ProductName,Category,Price,OrderDate,Quantity,City,PaymentMethod,OrderStatus
2283,35252,Product_116,Beauty,278.01,2023-07-19,7,San Antonio,Gift Card,Pending
2284,22388,Product_478,Beauty,278.94,2023-12-09,6,New York,PayPal,Pending
2285,32390,Product_388,Toys,14.24,2023-07-20,9,Los Angeles,PayPal,Delivered
2286,28202,Product_395,Books,67.02,2023-06-24,2,Houston,Credit Card,Cancelled
2287,60201,Product_182,Clothing,437.17,2023-07-12,8,Phoenix,Debit Card,Delivered
2288,29816,Product_302,Electronics,259.83,2023-11-01,9,San Diego,Debit Card,Returned
2289,30313,Product_400,Beauty,248.19,2023-12-01,10,San Diego,PayPal,Returned
2290,27077,Product_7,Electronics,98.65,2023-07-22,3,Phoenix,Gift Card,Returned
2291,29143,Product_339,Books,424.64,2023-07-21,4,New York,Credit Card,Pending
2292,62411,Product_422,Electronics,60.03,2023-07-28,2,Houston,PayPal,Cancelled
2293,81379,Product_125,Home,131.73,2023-06-04,4,Chicago,Credit Card,Pending
2294,36692,Product_93,Clothing,198.5,2023-01-06,2,Houston,Gift Card,Delivered
2295,82532,Product_78,Clothing,309.0,2023-02-05,4,Chicago,Gift Card,Returned
2296,56511,Product_471,Home,81.03,2023-08-05,2,San Antonio,Credit Card,Shipped
2297,41664,Product_468,Books,218.57,2023-10-20,2,San Diego,PayPal,Returned
2298,20432,Product_22,Beauty,11.05,2023-07-13,2,Phoenix,PayPal,Delivered
2299,38558,Product_410,Electronics,243.04,2023-02-02,7,San Diego,Gift Card,Delivered
2300,12093,Product_425,Electronics,109.14,2023-10-03,1,Philadelphia,Credit Card,Pending
2301,96507,Product_137,Books,381.25,2023-02-18,10,Dallas,Gift Card,Pending
2302,30577,Product_445,Toys,426.24,2023-01-27,9,Philadelphia,Debit Card,Cancelled
2303,64559,Product_304,Home,441.97,2023-12-03,8,New York,Gift Card,Returned
2304,22428,Product_420,Toys,55.12,2023-01-07,3,Houston,Credit Card,Shipped
2305,69640,Product_136,Books,308.95,2023-01-24,5,New York,Debit Card,Returned
2306,39370,Product_15,Beauty,419.79,2023-01-21,4,Dallas,PayPal,Shipped
2307,39151,Product_399,Electronics,230.88,2023-02-06,7,New York,Debit Card,Returned
2308,57338,Product_346,Toys,426.42,2023-08-24,9,Houston,Credit Card,Pending
2309,69857,Product_327,Sports,408.76,2023-06-07,1,Houston,Credit Card,Delivered
2310,33246,Product_329,Beauty,403.94,2023-07-16,10,San Antonio,Credit Card,Returned
2311,63970,Product_410,Toys,108.63,2023-05-08,8,Philadelphia,Gift Card,Cancelled
2312,16204,Product_389,Toys,57.53,2023-01-20,2,San Jose,Credit Card,Returned
2313,73983,Product_340,Clothing,179.1,2023-08-25,4,San Jose,Gift Card,Shipped
2314,79423,Product_309,Books,219.54,2023-08-11,4,Phoenix,Gift Card,Delivered
2315,47460,Product_148,Sports,62.36,2023-06-04,8,Phoenix,PayPal,Shipped
2316,85393,Product_274,Beauty,301.89,2023-04-13,5,New York,Credit Card,Pending
2317,63914,Product_184,Beauty,479.67,2023-02-11,1,Philadelphia,PayPal,Shipped
2318,52167,Product_71,Clothing,90.02,2023-10-07,1,Dallas,Debit Card,Cancelled
2319,65692,Product_194,Beauty,255.44,2023-04-23,4,San Antonio,PayPal,Cancelled
2320,86187,Product_363,Beauty,456.61,2023-01-30,10,San Diego,Gift Card,Delivered
2321,24116,Product_423,Home,267.11,2023-12-20,5,Dallas,PayPal,Shipped
2322,52545,Product_350,Electronics,59.16,2023-07-07,6,San Diego,Credit Card,Cancelled
2323,41464,Product_384,Toys,54.04,2023-09-03,4,San Diego,Debit Card,Delivered
2324,65693,Product_186,Books,14.85,2023-04-07,5,Philadelphia,Debit Card,Shipped
2325,98031,Product_21,Electronics,323.52,2023-10-20,10,Chicago,Debit Card,Cancelled
2326,34057,Product_188,Clothing,422.57,2023-01-09,4,San Antonio,Debit Card,Pending
2327,14889,Product_424,Home,279.5,2023-01-01,5,San Diego,PayPal,Returned
2328,41189,Product_65,Home,488.35,2023-06-09,5,Los Angeles,Credit Card,Pending
2329,32473,Product_261,Clothing,8.2,2023-10-11,1,New York,Debit Card,Shipped
2330,54070,Product_367,Clothing,422.05,2023-11-22,1,San Diego,Gift Card,Delivered
2331,44271,Product_67,Sports,197.36,2023-06-11,8,Phoenix,Debit Card,Returned
2332,42158,Product_416,Toys,187.56,2023-12-28,5,Los Angeles,Debit Card,Shipped
2333,28626,Product_22,Beauty,469.48,2023-11-21,9,Los Angeles,Debit Card,Returned
2334,82750,Product_9,Books,326.65,2023-07-03,9,San Antonio,Credit Card,Returned
2335,34245,Product_176,Toys,82.9,2023-03-13,4,New York,Debit Card,Delivered
2336,65227,Product_446,Toys,456.43,2023-04-10,7,Phoenix,Debit Card,Pending
2337,98387,Product_184,Sports,479.97,2023-04-22,10,Chicago,PayPal,Returned
2338,32229,Product_168,Electronics,278.91,2023-10-10,7,San Antonio,Debit Card,Pending
2339,24266,Product_16,Home,409.68,2023-12-30,10,Houston,PayPal,Shipped
2340,34153,Product_464,Sports,315.16,2023-09-02,4,Phoenix,PayPal,Cancelled
2341,30569,Product_55,Clothing,198.17,2023-09-12,2,Los Angeles,Debit Card,Pending
2342,89977,Product_274,Home,99.33,2023-09-13,9,San Jose,PayPal,Returned
2343,57502,Product_159,Sports,108.38,2023-03-29,3,Philadelphia,Debit Card,Cancelled
2344,80602,Product_123,Toys,499.03,2023-01-25,6,Houston,Gift Card,Cancelled
2345,15290,Product_103,Toys,169.29,2023-10-14,10,Houston,Debit Card,Delivered
2346,24671,Product_477,Clothing,264.91,2023-04-29,2,San Diego,Debit Card,Returned
2347,44985,Product_394,Books,498.5,2023-04-23,8,Phoenix,PayPal,Pending
2348,18864,Product_224,Electronics,404.71,2023-05-10,9,Chicago,Debit Card,Returned
2349,77243,Product_192,Electronics,476.66,2023-01-20,2,New York,PayPal,Delivered
2350,39193,Product_386,Electronics,238.48,2023-08-08,8,San Jose,Credit Card,Pending
2351,82876,Product_388,Sports,401.66,2023-11-28,9,Houston,Gift Card,Returned
2352,92592,Product_67,Beauty,82.03,2023-08-28,6,Los Angeles,Credit Card,Cancelled
2353,97841,Product_439,Beauty,126.01,2023-05-31,2,Phoenix,Debit Card,Delivered
2354,54437,Product_320,Toys,41.52,2023-10-18,4,San Antonio,Credit Card,Cancelled
2355,96191,Product_361,Electronics,428.29,2023-11-13,2,San Diego,PayPal,Returned
2356,21024,Product_292,Home,109.98,2023-07-28,8,San Jose,Gift Card,Cancelled
2357,38662,Product_140,Electronics,165.55,2023-01-03,3,Houston,Credit Card,Returned
2358,86218,Product_45,Books,144.41,2023-04-28,9,Philadelphia,Debit Card,Cancelled
2359,45099,Product_150,Home,236.38,2023-04-07,6,New York,PayPal,Cancelled
2360,29022,Product_345,Clothing,86.87,2023-05-17,10,Dallas,PayPal,Returned
2361,75308,Product_241,Clothing,361.96,2023-10-09,2,San Diego,Debit Card,Pending
2362,51054,Product_175,Beauty,471.86,2023-01-23,8,Philadelphia,Credit Card,Shipped
2363,67078,Product_114,Sports,442.15,2023-11-05,1,San Diego,Credit Card,Delivered
2364,26915,Product_323,Sports,189.69,2023-04-02,2,Phoenix,Gift Card,Shipped
2365,71383,Product_408,Sports,237.78,2023-05-23,2,San Jose,PayPal,Shipped
2366,64229,Product_52,Beauty,322.19,2023-04-09,10,Los Angeles,PayPal,Shipped
2367,68275,Product_282,Electronics,28.93,2023-03-12,10,Phoenix,Credit Card,Pending
2368,18491,Product_278,Home,170.91,2023-11-02,2,Dallas,PayPal,Delivered
2369,10220,Product_302,Toys,404.33,2023-05-26,6,New York,Gift Card,Shipped
2370,52040,Product_294,Electronics,12.39,2023-11-28,10,Houston,Credit Card,Pending
2371,24465,Product_298,Home,478.6,2023-10-20,8,Los Angeles,PayPal,Shipped
2372,37199,Product_468,Beauty,368.68,2023-08-27,8,San Jose,Credit Card,Delivered
2373,28822,Product_191,Books,381.25,2023-09-07,8,Phoenix,Debit Card,Pending
2374,52570,Product_493,Sports,499.87,2023-08-30,1,New York,Debit Card,Pending
2375,34225,Product_66,Sports,44.6,2023-10-24,5,Chicago,Credit Card,Delivered
2376,27767,Product_479,Electronics,489.25,2023-02-03,7,New York,Gift Card,Returned
2377,70576,Product_361,Sports,261.12,2023-08-24,6,New York,Credit Card,Shipped
2378,91259,Product_51,Toys,247.93,2023-02-18,10,Los Angeles,PayPal,Returned
2379,88711,Product_432,Beauty,355.21,2023-04-05,9,Houston,Credit Card,Delivered
2380,71409,Product_222,Home,157.27,2023-07-02,7,Phoenix,Credit Card,Delivered
2381,84713,Product_206,Toys,109.45,2023-01-12,8,Dallas,Gift Card,Cancelled
2382,31406,Product_270,Clothing,28.21,2023-06-24,6,Houston,PayPal,Pending
2383,75146,Product_164,Clothing,293.24,2023-10-30,4,San Diego,Debit Card,Returned
2384,38278,Product_187,Books,356.64,2023-04-18,1,New York,Credit Card,Shipped
2385,65719,Product_53,Electronics,435.76,2023-01-22,1,San Diego,Debit Card,Cancelled
2386,97355,Product_181,Books,16.75,2023-11-23,1,San Jose,Credit Card,Returned
2387,46785,Product_281,Sports,440.2,2023-11-26,9,San Jose,Debit Card,Shipped
2388,72497,Product_455,Clothing,464.27,2023-05-08,5,Houston,PayPal,Cancelled
2389,54803,Product_498,Home,402.85,2023-03-26,5,Houston,Credit Card,Cancelled
2390,22244,Product_90,Electronics,424.61,2023-07-13,4,Los Angeles,Gift Card,Cancelled
2391,99177,Product_338,Beauty,257.84,2023-09-11,5,Houston,Credit Card,Delivered
2392,60412,Product_26,Clothing,176.88,2023-09-29,9,Houston,Credit Card,Delivered
2393,92521,Product_409,Toys,463.98,2023-08-08,1,Dallas,PayPal,Shipped
2394,81233,Product_18,Electronics,53.27,2023-10-03,1,San Diego,PayPal,Returned
2395,21256,Product_128,Sports,94.19,2023-07-22,8,Dallas,Gift Card,Delivered
2396,66979,Product_97,Clothing,381.68,2023-06-19,8,Dallas,PayPal,Returned
2397,87091,Product_166,Sports,374.31,2023-02-09,1,Houston,Gift Card,Returned
2398,45250,Product_302,Beauty,279.29,2023-07-27,6,San Diego,Debit Card,Shipped
2399,98210,Product_86,Books,19.49,2023-07-11,4,Houston,Debit Card,Shipped
2400,96785,Product_186,Clothing,164.49,2023-03-19,3,Houston,PayPal,Pending
2401,41156,Product_33,Electronics,319.36,2023-02-06,6,Dallas,Gift Card,Pending
2402,60851,Product_226,Sports,241.36,2023-12-22,7,San Jose,Gift Card,Cancelled
2403,25257,Product_279,Toys,72.76,2023-09-09,7,San Diego,Credit Card,Shipped
2404,62849,Product_463,Electronics,198.38,2023-12-21,10,Phoenix,PayPal,Pending
2405,27663,Product_496,Clothing,131.37,2023-07-11,4,Dallas,Gift Card,Delivered
2406,90424,Product_199,Sports,59.25,2023-05-19,6,Philadelphia,Gift Card,Shipped
2407,24945,Product_356,Sports,32.27,2023-06-23,9,Houston,PayPal,Returned
2408,44152,Product_233,Toys,281.26,2023-02-15,3,Dallas,PayPal,Delivered
2409,25728,Product_476,Beauty,269.93,2023-06-24,1,San Diego,Gift Card,Returned
2410,43426,Product_419,Books,5.95,2023-05-21,8,Phoenix,PayPal,Cancelled
2411,37355,Product_7,Sports,243.46,2023-01-03,9,Los Angeles,Gift Card,Shipped
2412,16468,Product_131,Home,115.42,2023-12-19,9,San Jose,Gift Card,Returned
2413,62313,Product_58,Sports,14.91,2023-08-17,6,San Diego,PayPal,Returned
2414,24465,Product_432,Beauty,233.16,2023-04-05,6,New York,Debit Card,Pending
2415,61222,Product_425,Beauty,48.08,2023-10-10,8,San Jose,Credit Card,Delivered
2416,98346,Product_36,Electronics,132.86,2023-11-09,4,Los Angeles,Debit Card,Shipped
2417,32984,Product_124,Books,314.91,2023-09-15,2,New York,Gift Card,Shipped
2418,15459,Product_370,Clothing,473.24,2023-03-07,2,San Diego,Credit Card,Returned
2419,44148,Product_185,Sports,189.99,2023-08-11,3,New York,PayPal,Pending
2420,79843,Product_335,Beauty,82.23,2023-11-11,1,Dallas,Debit Card,Shipped
2421,36094,Product_7,Sports,472.71,2023-08-14,1,Los Angeles,Gift Card,Cancelled
2422,22728,Product_18,Toys,414.83,2023-09-11,10,San Jose,Debit Card,Cancelled
2423,55272,Product_239,Clothing,130.01,2023-02-23,8,San Jose,Credit Card,Delivered
2424,97483,Product_483,Books,93.44,2023-11-17,10,San Antonio,Credit Card,Cancelled
2425,70955,Product_189,Clothing,189.32,2023-09-04,6,Phoenix,Debit Card,Delivered
2426,72891,Product_14,Sports,217.14,2023-11-02,10,Philadelphia,PayPal,Cancelled
2427,86225,Product_221,Clothing,80.75,2023-04-01,1,Chicago,Credit Card,Pending
2428,16055,Product_199,Sports,486.11,2023-01-05,1,San Antonio,Debit Card,Delivered
2429,25001,Product_446,Books,16.4,2023-07-24,9,San Diego,Gift Card,Returned
2430,42759,Product_5,Home,157.17,2023-12-08,6,Phoenix,Credit Card,Cancelled
2431,24920,Product_486,Electronics,379.33,2023-01-26,7,Philadelphia,Gift Card,Shipped
2432,52270,Product_207,Home,62.73,2023-10-18,7,San Antonio,Gift Card,Delivered
2433,48030,Product_147,Toys,132.54,2023-05-25,7,Chicago,Gift Card,Returned
2434,64163,Product_414,Beauty,355.8,2023-11-05,6,San Diego,Gift Card,Shipped
2435,96081,Product_132,Home,71.71,2023-05-04,2,Houston,Credit Card,Shipped
2436,64179,Product_389,Books,305.24,2023-08-10,1,Dallas,Gift Card,Shipped
2437,40823,Product_412,Home,427.38,2023-03-24,1,Dallas,Gift Card,Shipped
2438,57911,Product_174,Books,181.89,2023-05-31,3,San Diego,Gift Card,Pending
2439,91925,Product_384,Home,272.98,2023-03-27,9,Philadelphia,Debit Card,Returned
2440,66896,Product_469,Beauty,274.08,2023-08-24,9,Dallas,Gift Card,Returned
2441,12013,Product_325,Beauty,82.05,2023-08-01,10,San Diego,Gift Card,Returned
2442,78544,Product_57,Toys,21.13,2023-02-26,10,Los Angeles,Credit Card,Shipped
2443,44363,Product_156,Clothing,132.78,2023-09-23,9,Philadelphia,Gift Card,Returned
2444,83836,Product_315,Clothing,87.65,2023-03-20,4,New York,Debit Card,Shipped
2445,49465,Product_445,Beauty,438.0,2023-05-11,7,San Jose,Credit Card,Delivered
2446,88889,Product_273,Toys,151.57,2023-03-19,7,Houston,Gift Card,Shipped
2447,34718,Product_335,Electronics,331.04,2023-10-17,5,Chicago,Credit Card,Cancelled
2448,38531,Product_328,Electronics,14.96,2023-10-20,6,San Diego,Debit Card,Returned
2449,59124,Product_357,Electronics,383.21,2023-06-07,8,San Diego,PayPal,Delivered
2450,90236,Product_240,Electronics,481.41,2023-12-18,10,Los Angeles,PayPal,Shipped
2451,67615,Product_445,Electronics,22.2,2023-07-05,1,Houston,Debit Card,Shipped
2452,19833,Product_429,Electronics,254.71,2023-05-19,2,Los Angeles,Credit Card,Cancelled
2453,79084,Product_281,Clothing,159.87,2023-01-22,6,Houston,PayPal,Shipped
2454,54781,Product_489,Toys,215.37,2023-12-12,1,San Diego,PayPal,Cancelled
2455,44830,Product_419,Clothing,205.64,2023-04-28,4,Phoenix,PayPal,Shipped
2456,81059,Product_461,Clothing,98.91,2023-05-06,9,Chicago,Gift Card,Returned
2457,26789,Product_496,Home,38.39,2023-10-19,6,New York,Debit Card,Cancelled
2458,98022,Product_108,Beauty,458.43,2023-09-29,10,Houston,Credit Card,Shipped
2459,83233,Product_176,Electronics,443.76,2023-02-03,7,San Diego,Credit Card,Shipped
2460,23219,Product_486,Books,386.52,2023-10-18,4,Los Angeles,Gift Card,Cancelled
2461,55087,Product_331,Books,120.81,2023-05-09,7,Dallas,Credit Card,Returned
2462,37063,Product_361,Home,276.79,2023-09-26,10,San Antonio,Credit Card,Cancelled
2463,14693,Product_305,Sports,365.9,2023-06-19,8,Dallas,Debit Card,Cancelled
2464,93000,Product_279,Electronics,449.11,2023-08-10,1,Chicago,Debit Card,Cancelled
2465,45136,Product_275,Electronics,274.86,2023-09-26,9,San Jose,Credit Card,Returned
2466,87784,Product_484,Toys,171.9,2023-04-14,1,Los Angeles,Credit Card,Returned
2467,74197,Product_417,Clothing,105.73,2023-12-10,4,Houston,Gift Card,Returned
2468,25859,Product_254,Books,131.38,2023-09-15,9,Houston,Credit Card,Shipped
2469,11588,Product_182,Home,264.87,2023-08-19,5,San Diego,Gift Card,Pending
2470,73793,Product_400,Electronics,383.4,2023-11-05,8,San Jose,Gift Card,Shipped
2471,52928,Product_185,Toys,129.94,2023-11-16,9,San Diego,PayPal,Pending
2472,24036,Product_264,Clothing,470.17,2023-01-01,7,Chicago,Debit Card,Returned
2473,21881,Product_211,Books,482.46,2023-12-22,10,San Jose,Credit Card,Returned
2474,66486,Product_277,Electronics,336.02,2023-04-30,10,Chicago,Debit Card,Pending
2475,57539,Product_163,Books,135.02,2023-04-25,5,New York,PayPal,Shipped
2476,38277,Product_23,Beauty,466.5,2023-11-05,9,San Diego,PayPal,Pending
2477,35045,Product_39,Home,312.61,2023-09-11,9,Phoenix,Gift Card,Pending
2478,26232,Product_205,Books,481.43,2023-05-12,7,Chicago,Gift Card,Delivered
2479,83718,Product_434,Sports,377.77,2023-01-27,4,Chicago,PayPal,Returned
2480,89233,Product_60,Sports,114.27,2023-03-09,5,San Diego,Credit Card,Cancelled
2481,67314,Product_134,Clothing,69.41,2023-09-17,7,Philadelphia,Debit Card,Delivered
2482,75209,Product_16,Toys,257.38,2023-02-25,5,Phoenix,Gift Card,Cancelled
2483,77364,Product_369,Beauty,492.33,2023-09-25,7,San Diego,Debit Card,Delivered
2484,52207,Product_337,Toys,353.96,2023-09-21,4,Philadelphia,PayPal,Shipped
2485,22367,Product_272,Home,398.84,2023-09-04,9,San Diego,Debit Card,Pending
2486,56758,Product_369,Sports,287.43,2023-11-22,1,Houston,Debit Card,Returned
2487,49906,Product_330,Beauty,130.06,2023-09-14,4,Chicago,Gift Card,Shipped
2488,64416,Product_361,Beauty,278.64,2023-07-16,2,San Diego,PayPal,Returned
2489,89269,Product_381,Books,280.29,2023-04-19,1,Los Angeles,Gift Card,Shipped
2490,51174,Product_409,Beauty,419.89,2023-08-29,9,San Jose,Credit Card,Cancelled
2491,32200,Product_78,Electronics,476.82,2023-10-30,4,San Diego,Debit Card,Returned
2492,48554,Product_185,Home,487.13,2023-03-24,9,Dallas,Debit Card,Cancelled
2493,41905,Product_280,Sports,29.15,2023-03-19,6,San Diego,Gift Card,Pending
2494,54735,Product_44,Home,107.93,2023-05-16,6,Chicago,Credit Card,Returned
2495,24481,Product_440,Home,454.81,2023-03-11,3,Houston,Gift Card,Returned
2496,77849,Product_369,Sports,145.09,2023-10-15,1,Dallas,Gift Card,Cancelled
2497,20371,Product_56,Books,450.12,2023-03-22,9,San Jose,PayPal,Returned
2498,59154,Product_469,Home,333.24,2023-07-08,1,San Jose,Gift Card,Returned
2499,50044,Product_268,Clothing,394.48,2023-12-04,8,San Antonio,PayPal,Pending
2500,49952,Product_136,Toys,413.5,2023-03-21,10,New York,PayPal,Delivered
2501,85200,Product_138,Electronics,288.29,2023-09-24,2,San Diego,Debit Card,Cancelled
2502,63838,Product_481,Sports,405.79,2023-04-03,8,Philadelphia,Debit Card,Returned
2503,90933,Product_443,Beauty,6.91,2023-05-15,8,Houston,Credit Card,Returned
2504,83207,Product_361,Electronics,454.75,2023-07-24,4,Phoenix,Gift Card,Pending
2505,15096,Product_316,Clothing,280.99,2023-11-14,4,Chicago,Debit Card,Cancelled
2506,96422,Product_272,Home,211.36,2023-04-25,3,Chicago,Gift Card,Delivered
2507,82952,Product_385,Toys,483.65,2023-07-22,5,Dallas,Credit Card,Delivered
2508,30809,Product_470,Clothing,419.66,2023-08-05,8,Los Angeles,Credit Card,Cancelled
2509,93601,Product_414,Toys,275.03,2023-03-13,1,San Antonio,Credit Card,Shipped
2510,67206,Product_116,Beauty,498.87,2023-06-27,3,Los Angeles,Gift Card,Delivered
2511,98912,Product_210,Clothing,14.23,2023-02-06,7,Los Angeles,Gift Card,Cancelled
2512,35060,Product_143,Electronics,117.96,2023-03-10,2,Phoenix,Credit Card,Delivered
2513,64829,Product_38,Books,369.01,2023-12-19,9,Houston,Debit Card,Shipped
2514,61445,Product_407,Home,315.64,2023-11-01,8,Philadelphia,Debit Card,Cancelled
2515,17092,Product_441,Electronics,456.73,2023-07-07,10,Philadelphia,Debit Card,Pending
2516,34331,Product_446,Electronics,92.19,2023-01-26,10,Houston,Debit Card,Pending
2517,23788,Product_126,Electronics,447.91,2023-10-03,8,New York,PayPal,Pending
2518,49957,Product_252,Home,229.2,2023-02-02,4,San Diego,Gift Card,Pending
2519,79901,Product_301,Beauty,326.54,2023-07-05,6,San Jose,Credit Card,Cancelled
2520,80992,Product_271,Books,486.2,2023-10-18,10,Chicago,Gift Card,Shipped
2521,21099,Product_423,Toys,292.34,2023-01-27,9,Houston,Debit Card,Delivered
2522,41153,Product_271,Sports,41.47,2023-11-08,9,San Antonio,Credit Card,Pending
2523,60633,Product_370,Toys,19.98,2023-11-12,1,Chicago,Debit Card,Delivered
2524,49720,Product_478,Sports,409.08,2023-01-20,9,Los Angeles,PayPal,Cancelled
2525,37664,Product_455,Electronics,147.72,2023-05-24,1,Philadelphia,PayPal,Returned
2526,19224,Product_400,Electronics,483.76,2023-07-01,10,Chicago,Debit Card,Shipped
2527,74058,Product_6,Beauty,282.25,2023-07-25,5,San Jose,PayPal,Pending
2528,38774,Product_64,Electronics,140.85,2023-09-21,10,San Jose,PayPal,Cancelled
2529,15866,Product_129,Beauty,124.18,2023-11-18,10,Philadelphia,Credit Card,Shipped
2530,95544,Product_419,Toys,374.55,2023-09-07,1,Dallas,Debit Card,Shipped
2531,46449,Product_391,Books,190.47,2023-06-16,6,Phoenix,Gift Card,Returned
2532,74453,Product_256,Sports,413.02,2023-07-12,6,Philadelphia,Credit Card,Shipped
2533,13860,Product_98,Electronics,494.37,2023-08-19,7,San Antonio,PayPal,Pending
2534,61874,Product_337,Sports,243.89,2023-12-20,9,San Diego,Credit Card,Delivered
2535,60930,Product_430,Sports,407.61,2023-04-05,4,San Diego,Debit Card,Pending
2536,39566,Product_213,Home,300.55,2023-09-12,7,Phoenix,Debit Card,Shipped
2537,26930,Product_116,Beauty,333.69,2023-08-23,6,Philadelphia,Credit Card,Cancelled
2538,24143,Product_301,Sports,86.68,2023-08-07,3,San Diego,Credit Card,Delivered
2539,34633,Product_474,Clothing,136.63,2023-08-19,10,Dallas,Gift Card,Shipped
2540,16734,Product_108,Books,291.13,2023-02-05,6,San Jose,Gift Card,Cancelled
2541,23346,Product_301,Home,385.84,2023-06-30,1,San Diego,Gift Card,Delivered
2542,44419,Product_444,Sports,329.05,2023-11-23,8,San Diego,PayPal,Pending
2543,38476,Product_104,Beauty,187.52,2023-07-07,5,San Antonio,Credit Card,Pending
2544,60974,Product_155,Beauty,220.55,2023-05-05,7,San Antonio,PayPal,Returned
2545,94819,Product_110,Clothing,301.58,2023-01-23,7,Chicago,Credit Card,Shipped
2546,47755,Product_74,Toys,425.83,2023-07-03,1,Philadelphia,Debit Card,Returned
2547,38563,Product_309,Sports,9.77,2023-03-03,3,Chicago,Gift Card,Delivered
2548,98917,Product_101,Toys,214.0,2023-02-14,3,San Diego,Debit Card,Delivered
2549,91694,Product_373,Toys,393.59,2023-12-24,10,Dallas,Credit Card,Returned
2550,48322,Product_454,Beauty,202.87,2023-10-21,1,Phoenix,Gift Card,Pending
2551,94083,Product_356,Sports,113.42,2023-02-14,1,Chicago,Debit Card,Cancelled
2552,57230,Product_223,Beauty,93.86,2023-12-05,1,San Diego,Credit Card,Returned
2553,11502,Product_2,Clothing,445.8,2023-12-26,8,San Antonio,Credit Card,Cancelled
2554,57799,Product_464,Toys,176.42,2023-05-31,9,Philadelphia,Credit Card,Cancelled
2555,92444,Product_111,Electronics,184.94,2023-07-05,9,Dallas,PayPal,Cancelled
2556,64840,Product_500,Home,366.28,2023-03-11,1,Chicago,Gift Card,Pending
2557,21577,Product_358,Clothing,112.78,2023-04-19,2,San Antonio,Gift Card,Pending
2558,67246,Product_162,Sports,357.79,2023-02-20,9,San Antonio,Gift Card,Pending
2559,17150,Product_406,Sports,56.88,2023-12-27,9,San Diego,Credit Card,Cancelled
2560,98153,Product_354,Clothing,362.71,2023-01-18,10,Houston,PayPal,Pending
2561,76321,Product_13,Home,315.67,2023-03-31,8,San Antonio,Credit Card,Delivered
2562,24996,Product_15,Clothing,49.61,2023-05-09,8,Philadelphia,Gift Card,Cancelled
2563,34543,Product_424,Sports,209.33,2023-03-16,1,San Antonio,Credit Card,Pending
2564,49337,Product_413,Beauty,433.91,2023-10-31,9,Phoenix,Gift Card,Returned
2565,19587,Product_28,Toys,174.22,2023-06-14,2,San Jose,Debit Card,Cancelled
2566,76376,Product_115,Beauty,123.89,2023-01-19,10,Dallas,PayPal,Shipped
2567,32461,Product_319,Clothing,16.89,2023-07-09,3,Dallas,Gift Card,Shipped
2568,34576,Product_494,Beauty,85.06,2023-06-29,9,San Diego,Credit Card,Pending
2569,41422,Product_133,Clothing,14.12,2023-08-15,2,San Diego,Gift Card,Cancelled
2570,31701,Product_274,Beauty,268.56,2023-09-25,5,San Diego,Credit Card,Pending
2571,63278,Product_164,Home,69.54,2023-01-08,10,New York,Credit Card,Pending
2572,52551,Product_392,Toys,253.39,2023-10-05,9,Philadelphia,Gift Card,Cancelled
2573,48170,Product_30,Books,446.23,2023-11-23,5,Los Angeles,Credit Card,Cancelled
2574,35222,Product_427,Toys,151.68,2023-10-17,10,San Jose,Debit Card,Cancelled
2575,60022,Product_48,Beauty,210.54,2023-12-22,3,Los Angeles,Gift Card,Shipped
2576,57941,Product_194,Beauty,63.62,2023-01-15,2,Phoenix,Credit Card,Pending
2577,57559,Product_437,Home,254.95,2023-06-08,8,New York,Credit Card,Pending
2578,58594,Product_17,Home,94.62,2023-08-20,3,Philadelphia,Debit Card,Delivered
2579,52680,Product_12,Beauty,346.95,2023-10-07,4,Chicago,Credit Card,Pending
2580,66957,Product_20,Home,173.68,2023-02-20,9,Houston,Gift Card,Delivered
2581,81575,Product_2,Electronics,204.33,2023-10-23,8,Phoenix,Debit Card,Shipped
2582,42520,Product_220,Clothing,114.89,2023-12-18,6,Phoenix,Gift Card,Cancelled
2583,57588,Product_192,Home,109.94,2023-09-18,6,New York,PayPal,Returned
2584,12436,Product_372,Beauty,473.29,2023-02-27,10,Houston,Debit Card,Delivered
2585,78170,Product_373,Sports,359.94,2023-02-06,10,New York,Gift Card,Cancelled
2586,91237,Product_450,Books,405.7,2023-01-25,1,New York,Credit Card,Returned
2587,15514,Product_290,Books,174.0,2023-07-24,9,Houston,Gift Card,Returned
2588,88663,Product_347,Clothing,424.93,2023-11-19,5,Chicago,PayPal,Cancelled
2589,41852,Product_353,Sports,286.03,2023-06-17,5,San Diego,Credit Card,Cancelled
2590,87117,Product_219,Electronics,142.71,2023-02-22,8,New York,Credit Card,Cancelled
2591,44898,Product_462,Beauty,118.33,2023-11-27,4,Chicago,Gift Card,Shipped
2592,80067,Product_101,Toys,493.75,2023-11-10,5,Dallas,Credit Card,Returned
2593,97520,Product_413,Sports,337.06,2023-06-15,9,San Jose,Debit Card,Returned
2594,18469,Product_118,Beauty,95.13,2023-09-30,9,Los Angeles,Debit Card,Pending
2595,12774,Product_46,Home,382.4,2023-02-04,10,San Jose,Gift Card,Cancelled
2596,55215,Product_258,Clothing,41.93,2023-05-08,5,Philadelphia,Credit Card,Pending
2597,86096,Product_66,Home,82.13,2023-04-16,7,San Antonio,Debit Card,Cancelled
2598,40235,Product_284,Beauty,220.98,2023-05-17,6,Houston,PayPal,Pending
